rasch_score,sum_score,HH1,HH23r1.x,HH23r2,HH23r3.x,HHCr1,HHCr2,HHCr3,HHAr1,HHAr2,HHAr3,HH4,HH5,HH6r1,HH6r2,HH6r3,HH6r4,HH6r5,HH6r6,HHR,Q2,hRegionUS,HH7,HHO,HH8,HH9,HH10,HH10_1,HH11,HH12r1,noanswerHH12_r8,HH12a,HH13r1,noanswerHH13_r8,HH13a,HHI.x,Gender,Age,Number in household,Children,Education,Household Income,Employment Status,Home Ownership,Region,Race,Hispanic Origin
-0.462501041,6,2,0,0,1,0,1,0,1,0,1,52,2,1,0,0,0,0,0,3,44,3,1,2,2,2,1999,NA,2,NA,1,7,NA,1,3,3,Female,55,2,None,Secondary (high school) Education,"15,000 to 24,999",Retired,Own,Region 3: South,NA,Yes
-0.462501041,3,3,0,2,1,0,1,0,1,1,0,67,2,0,1,0,0,0,0,2,5,4,1,2,2,5,2018,4,4,1000,0,NA,89000,0,NA,3,Male,68,3,1,Bachelor's Degree,"Less than 15,000",Full-time (30 or more hours per week),Own,Region 4: West,African American / Black,No
0.943932657,14,2,0,2,0,0,1,0,0,1,0,38,1,1,0,1,0,0,0,1,3,4,2,1,1,3,2013,NA,3,500,0,NA,8000,0,NA,1,Male,38,2,None,"Some College, University, Technical School or Further Education","Less than 15,000",Unemployed,Live with family member(s) in their residence,Region 4: West,Other,Yes
-0.64090161,3,2,0,1,1,0,1,0,1,1,0,25,2,0,1,0,0,0,0,2,7,1,1,2,2,2,1993,NA,2,0,0,NA,16000,0,NA,1,Male,25,2,None,"Some College, University, Technical School or Further Education","15,000 to 24,999",Unemployed,Own,Region 1: Northeast,African American / Black,Yes
0.507784187,11,3,0,3,0,0,1,0,0,1,0,57,2,0,1,0,0,0,0,2,5,4,1,2,2,3,1999,NA,3,1900,0,NA,150000,0,NA,3,Male,57,3,1,Bachelor's Degree,"150,000 to 199,999",Full-time (30 or more hours per week),Own,Region 4: West,African American / Black,No
-0.462501041,3,5,3,1,0,1,0,1,0,1,1,52,1,0,0,0,1,0,0,1,29,4,1,2,2,3,2010,NA,4,NA,1,1,NA,1,3,3,Male,52,4,2,Bachelor's Degree,"50,000 to 74,999",Part-time,Own,Region 4: West,Asian / Asian American,Yes
-1.01558289,3,1,0,0,0,0,1,0,0,0,1,56,2,0,1,0,0,0,0,2,31,1,2,1,5,2,1996,NA,5,1300,0,NA,76000,0,NA,3,Female,56,1,None,"Some College, University, Technical School or Further Education","75,000 to 99,999",Retired,Rent,Region 1: Northeast,African American / Black,No
1.756259837,21,2,0,0,0,0,1,0,0,0,1,45,1,1,0,0,0,0,0,1,44,3,1,2,2,4,2006,NA,2,100,0,NA,79000,0,NA,3,Male,45,4,None,Bachelor's Degree,"75,000 to 99,999",Full-time (30 or more hours per week),Own,Region 3: South,Caucasian / White,Yes
-0.825116057,1,2,0,1,0,0,1,0,0,1,1,54,2,0,1,0,0,0,0,2,7,1,2,1,5,3,2015,1,5,600,0,NA,NA,1,1,1,Female,54,2,1,"Some College, University, Technical School or Further Education","Less than 15,000",Part-time,Rent,Region 1: Northeast,African American / Black,No
0.356195034,10,4,0,0,4,0,1,0,1,0,0,68,2,1,0,0,0,0,0,3,10,3,1,2,2,4,2002,NA,3,1250,0,NA,158000,0,NA,3,Female,61,3,None,Bachelor's Degree,"75,000 to 99,999",Full-time (30 or more hours per week),Own,Region 3: South,Caucasian / White,Yes
-0.289497185,4,3,1,0,0,1,0,1,0,0,1,36,2,0,1,0,0,0,0,2,34,3,2,1,2,3,2007,NA,3,1200,0,NA,100000,0,NA,3,Male,36,5 or more,3,Secondary (high school) Education,"25,000 to 49,999",Full-time (30 or more hours per week),Rent,Region 3: South,African American / Black,No
-0.462501041,5,2,0,0,0,0,1,0,0,0,1,59,1,1,0,0,0,0,0,1,33,1,1,2,2,4,1984,NA,2,NA,1,4,NA,1,3,3,Male,62,2,None,Bachelor's Degree,"75,000 to 99,999",Full-time (30 or more hours per week),Own,Region 1: Northeast,Caucasian / White,Yes
-0.121493301,4,2,0,1,1,0,1,0,1,1,0,69,2,0,1,0,0,0,0,2,47,3,1,2,2,3,1987,NA,2,1100,0,NA,50000,0,NA,2,Female,70,1,1,"Some College, University, Technical School or Further Education","50,000 to 74,999",Retired,Own,Region 3: South,African American / Black,No
-0.289497185,4,2,0,0,2,0,1,0,1,0,0,72,2,0,1,0,0,0,0,2,14,2,1,2,2,3,1998,NA,2,NA,1,2,50000,0,NA,2,Male,73,2,None,"Some College, University, Technical School or Further Education","25,000 to 49,999",Retired,Own,Region 2: Midwest,African American / Black,No
2.145137691,24,4,2,2,0,1,0,1,0,1,0,51,1,0,0,1,0,0,0,1,10,3,1,2,2,5,2016,1,4,2500,0,NA,40000,0,NA,2,Male,51,4,2,Associate's Degree,"15,000 to 24,999",Unemployed,Own,Region 3: South,Other,Yes
-0.462501041,5,6,4,2,0,1,0,1,0,1,0,35,2,1,0,0,0,0,0,3,36,2,2,1,4,3,2013,NA,2,600,0,NA,40000,0,NA,2,Male,31,5 or more,4,Secondary (high school) Education,"25,000 to 49,999",Full-time (30 or more hours per week),Rent,Region 2: Midwest,Caucasian / White,Yes
0.356195034,10,3,1,1,1,1,0,1,1,1,0,30,1,0,0,0,0,0,1,1,5,4,1,2,2,3,1988,NA,2,600,0,NA,38888,0,NA,2,Male,30,3,None,"Some College, University, Technical School or Further Education","25,000 to 49,999",Part-time,Own,Region 4: West,Other,Yes
2.145137691,24,3,0,0,3,0,1,0,1,0,0,48,1,1,0,0,0,0,0,1,22,1,1,2,2,2,2012,NA,2,1100,0,NA,3100,0,NA,1,Female,69,3,None,Master's Degree,"25,000 to 49,999",Part-time,Own,Region 1: Northeast,Caucasian / White,Yes
-0.289497185,6,1,0,1,0,0,1,0,0,1,0,30,1,0,1,0,0,0,0,1,33,1,2,1,7,0,2018,3,4,950,0,NA,49000,0,NA,2,Female,30,1,None,Bachelor's Degree,"25,000 to 49,999",Full-time (30 or more hours per week),Rent,Region 1: Northeast,African American / Black,Yes
-0.64090161,2,2,0,0,2,0,1,0,1,0,0,61,1,1,0,0,0,0,0,1,10,3,1,2,3,4,2017,1,4,200,0,NA,78000,0,NA,3,Male,61,2,4,Associate's Degree,"50,000 to 74,999",Self-employed,Own,Region 3: South,Caucasian / White,Yes
-1.015691661,3,4,2,0,2,1,0,1,1,0,0,41,2,0,1,0,0,0,0,2,10,3,1,2,2,3,1999,NA,2,2000,0,NA,90000,0,NA,3,Female,41,4,2,Bachelor's Degree,"75,000 to 99,999",Full-time (30 or more hours per week),Own,Region 3: South,African American / Black,No
-0.462501041,4,3,0,1,0,0,1,0,0,1,1,62,1,1,0,0,0,0,0,1,5,4,2,1,5,2,2012,NA,3,1800,0,NA,49000,0,NA,2,Female,63,3,None,Secondary (high school) Education,"25,000 to 49,999",Retired,Rent,Region 4: West,Caucasian / White,Yes
0.507784187,11,2,0,1,1,0,1,0,1,1,0,44,1,1,0,0,0,0,0,1,25,3,1,2,2,2,1987,NA,2,0,0,NA,9000,0,NA,1,Female,44,1,None,Secondary (high school) Education,"Less than 15,000",Disabled,Own,Region 2: Midwest,Caucasian / White,Yes
-1.212989604,0,5,2,2,0,1,0,1,0,1,1,37,1,1,0,0,0,0,0,1,10,3,1,2,2,5,2013,NA,4,2000,0,NA,150000,0,NA,3,Female,38,5 or more,3,Associate's Degree,"100,000 to 149,999",Full-time (30 or more hours per week),Own,Region 3: South,Caucasian / White,Yes
-0.121493301,5,1,0,1,0,0,1,0,0,1,0,41,2,0,1,0,0,0,0,2,34,3,1,2,2,4,2018,2,4,1965,0,NA,79000,0,NA,3,Female,41,1,None,Bachelor's Degree,"75,000 to 99,999",Full-time (30 or more hours per week),Own,Region 3: South,African American / Black,No
-0.121493301,6,1,0,0,0,0,1,0,0,0,1,57,1,1,0,0,0,0,0,1,10,3,2,1,5,2,2018,3,5,409,0,NA,9000,0,NA,1,Female,58,1,None,Incomplete Secondary (high school) Education,"Less than 15,000",Disabled,Own,Region 3: South,Prefer not to answer,Yes
-0.289497185,5,2,0,0,2,0,1,0,1,0,0,69,2,0,1,0,0,0,0,2,26,2,1,2,2,2,1985,NA,1,600,0,NA,25000,0,NA,2,Male,69,2,None,Bachelor's Degree,"25,000 to 49,999",Retired,Own,Region 2: Midwest,African American / Black,No
-0.64090161,3,1,0,0,1,0,1,0,1,0,0,65,1,1,0,0,0,0,0,1,39,1,2,1,6,2,2018,1,5,240,0,NA,9000,0,NA,1,Female,65,1,None,"Some College, University, Technical School or Further Education","Less than 15,000",Retired,Rent,Region 1: Northeast,Caucasian / White,Yes
-0.289497185,5,4,2,1,0,1,0,1,0,1,1,38,2,0,1,0,0,0,0,2,14,2,2,1,5,3,2009,NA,4,1400,0,NA,70000,0,NA,3,Female,38,4,3,Bachelor's Degree,"50,000 to 74,999",Full-time (30 or more hours per week),Rent,Region 2: Midwest,African American / Black,No
-0.462501041,3,4,1,2,0,1,0,1,0,1,1,62,2,0,1,0,0,0,0,2,5,4,1,2,2,2,1970,NA,5,NA,1,7,NA,1,2,2,Female,62,4,2,Bachelor's Degree,"25,000 to 49,999",Retired,Own,Region 4: West,African American / Black,No
-0.64090161,3,3,0,3,0,0,1,0,0,1,0,39,1,0,0,0,0,0,1,1,22,1,2,1,5,3,2018,2,5,1500,0,NA,NA,1,2,2,Female,39,3,2,Incomplete Secondary (high school) Education,"Less than 15,000",Full-time (30 or more hours per week),Rent,Region 1: Northeast,DO NOT USE,Yes
-0.462501041,3,1,0,0,1,0,1,0,1,0,0,68,2,0,1,0,0,0,0,2,47,3,1,2,3,3,2014,1,3,850,0,NA,49989,0,NA,2,Female,68,1,None,Bachelor's Degree,"25,000 to 49,999",Retired,Own,Region 3: South,African American / Black,No
0.041887645,6,2,0,0,0,0,1,0,0,0,1,64,2,1,0,0,0,0,0,3,41,3,1,2,2,3,2005,NA,3,400,0,NA,149000,0,NA,3,Female,74,2,None,Master's Degree,"100,000 to 149,999",Retired,Own,Region 3: South,Caucasian / White,No
-1.01558289,2,2,0,0,1,0,1,0,1,0,1,68,2,0,1,0,0,0,0,2,44,3,2,1,2,2,2016,1,5,1000,0,NA,40000,0,NA,2,Female,68,2,None,Master's Degree,"25,000 to 49,999",Retired,Rent,Region 3: South,African American / Black,No
-0.825116057,2,1,0,1,0,0,1,0,0,1,0,33,1,1,0,0,0,0,0,1,32,4,1,2,5,2,2016,2,4,900,0,NA,31000,0,NA,2,Female,33,1,None,Master's Degree,"25,000 to 49,999",Full-time (30 or more hours per week),Own,Region 4: West,Caucasian / White,Yes
-0.64090161,4,2,0,0,2,0,1,0,1,0,0,74,2,1,0,0,0,0,0,3,3,4,2,1,8,2,2018,2,2,970,0,NA,48000,0,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.212989594,2,1,0,0,1,0,1,0,1,0,0,69,1,1,0,0,0,0,0,1,5,4,1,2,3,2,2011,NA,2,800,0,NA,32000,0,NA,2,Female,69,1,None,Bachelor's Degree,"25,000 to 49,999",Retired,Own,Region 4: West,Caucasian / White,Yes
-1.015691666,1,3,0,1,1,0,1,0,1,1,1,66,1,1,0,0,0,0,0,1,5,4,1,2,2,3,1964,NA,2,0,0,NA,99999,0,NA,3,Male,67,5 or more,None,"Doctoral or Professional Degree (PhD, Ed.D, JD, DVM, DO, MD, DDS, or similar)","75,000 to 99,999",Retired,Own,Region 4: West,Other,Yes
1.624811786,21,2,0,1,1,0,1,0,1,1,0,66,2,1,0,0,0,0,0,3,3,4,2,1,2,3,2017,2,5,NA,1,6,NA,1,2,2,Female,66,2,None,"Some College, University, Technical School or Further Education","15,000 to 24,999",Retired,Rent,Region 4: West,Caucasian / White,No
-0.462501041,7,1,0,1,0,0,1,0,0,1,0,43,2,1,0,0,0,0,0,3,10,3,2,1,2,3,2016,3,5,1450,0,NA,45000,0,NA,2,Female,43,1,None,Bachelor's Degree,"25,000 to 49,999",Full-time (30 or more hours per week),Rent,Region 3: South,Caucasian / White,No
-0.64090161,2,2,0,0,0,0,1,0,0,0,1,63,2,1,0,0,0,0,0,3,10,3,2,1,2,3,2013,NA,3,1500,0,NA,15000,0,NA,1,Female,63,2,None,Secondary (high school) Education,"25,000 to 49,999",Retired,Rent,Region 3: South,Caucasian / White,No
-0.121493301,5,3,0,1,0,0,1,0,0,1,1,25,2,0,0,0,1,0,0,3,47,3,2,1,6,1,2015,2,5,NA,1,5,NA,1,2,2,Male,25,3,None,"Some College, University, Technical School or Further Education","25,000 to 49,999",Full-time (30 or more hours per week),Rent,Region 3: South,Asian / Asian American,No
0.201003786,8,2,0,0,0,0,1,0,0,0,1,54,2,0,1,0,0,0,0,2,21,3,1,2,2,4,2007,NA,4,4200,0,NA,140000,0,NA,3,Male,58,2,None,Secondary (high school) Education,"75,000 to 99,999",Self-employed,Own,Region 3: South,African American / Black,No
0.041887645,9,4,1,0,0,1,0,1,0,0,1,43,2,1,0,0,0,0,0,3,31,1,2,1,3,2,2006,NA,5,1200,0,NA,35000,0,NA,2,Female,44,4,2,"Some College, University, Technical School or Further Education","25,000 to 49,999",Stay-at-Home Parent,Rent,Region 1: Northeast,Caucasian / White,No
1.886654008,25,3,0,2,0,0,1,0,0,1,1,49,2,1,0,0,0,0,0,3,5,4,2,1,6,3,2014,1,4,1671,0,NA,35000,0,NA,2,Female,49,3,2,Bachelor's Degree,"25,000 to 49,999",Retired,Rent,Region 4: West,Caucasian / White,No
-0.64090161,2,1,0,1,0,0,1,0,0,1,0,27,2,0,1,0,0,0,0,2,26,2,2,1,2,3,2017,2,5,900,0,NA,45000,0,NA,2,Female,27,3,1,Bachelor's Degree,"25,000 to 49,999",Full-time (30 or more hours per week),Rent,Region 2: Midwest,African American / Black,No
-0.289497185,6,2,0,0,0,0,1,0,0,0,1,63,1,1,0,0,0,0,0,1,31,1,1,2,3,2,1989,NA,3,1200,0,NA,90000,0,NA,3,Male,63,2,None,Bachelor's Degree,"Less than 15,000",Retired,Own,Region 1: Northeast,Caucasian / White,Yes
-0.64090161,3,1,0,0,0,0,1,0,0,0,1,60,2,0,1,0,0,0,0,2,21,3,1,2,2,3,2000,NA,3,2500,0,NA,185000,0,NA,3,Male,60,1,None,Bachelor's Degree,"150,000 to 199,999",Retired,Own,Region 3: South,African American / Black,No
-0.64090161,3,4,2,2,0,1,0,1,0,1,0,33,1,1,0,0,0,0,0,1,5,4,1,2,2,3,2004,NA,4,444,0,NA,55000,0,NA,3,Female,42,4,4,Bachelor's Degree,"100,000 to 149,999",Full-time (30 or more hours per week),Own,Region 4: West,Caucasian / White,Yes
1.624811786,20,1,0,0,0,0,1,0,0,0,1,64,2,1,0,0,0,0,0,3,33,1,2,1,7,3,2012,NA,2,1100,0,NA,36000,0,NA,2,Male,64,2,None,"Doctoral or Professional Degree (PhD, Ed.D, JD, DVM, DO, MD, DDS, or similar)","25,000 to 49,999",Part-time,Live with family member(s) in their residence,Region 1: Northeast,Caucasian / White,No
-0.64090161,1,1,0,0,0,0,1,0,0,0,1,45,2,1,0,0,0,0,0,3,10,3,2,1,5,3,2018,3,2,1050,0,NA,49990,0,NA,2,Male,45,1,None,Bachelor's Degree,"25,000 to 49,999",Full-time (30 or more hours per week),Rent,Region 3: South,Caucasian / White,No
0.04188765,10,1,0,0,1,0,1,0,1,0,0,59,2,1,0,0,0,0,0,3,33,1,1,2,2,4,1983,NA,1,NA,1,3,3800,0,NA,1,Male,73,1,None,Master's Degree,"50,000 to 74,999",Retired,Own,Region 1: Northeast,Caucasian / White,No
-0.289497185,5,1,0,0,1,0,1,0,1,0,0,71,2,1,0,0,0,0,0,3,19,3,2,1,5,2,1996,NA,2,775,0,NA,15500,0,NA,1,Female,71,1,None,Associate's Degree,"Less than 15,000",Retired,Rent,Region 3: South,Caucasian / White,No
-0.289497185,5,5,1,2,0,1,0,1,0,1,1,46,2,1,0,0,0,0,0,3,14,2,2,1,5,2,2015,1,5,1200,0,NA,25000,0,NA,2,Female,46,5 or more,3,Secondary (high school) Education,"15,000 to 24,999",Part-time,Rent,Region 2: Midwest,Caucasian / White,No
-0.462501041,6,2,0,0,1,0,1,0,1,0,1,59,1,0,0,0,0,0,1,1,44,3,2,1,6,3,2018,3,4,1175,0,NA,35000,0,NA,2,Female,59,2,None,"Some College, University, Technical School or Further Education","25,000 to 49,999",Retired,Rent,Region 3: South,"Native American, Inuit or Aleut",Yes
0.943932657,15,1,0,0,1,0,1,0,1,0,0,71,2,1,0,0,0,0,0,3,5,4,2,1,5,2,1973,NA,2,839,0,NA,40000,0,NA,2,Male,75,1,None,Bachelor's Degree,"25,000 to 49,999","Contract, Freelance or Temporary Employee",Rent,Region 4: West,Caucasian / White,No
-0.121493301,4,3,0,1,0,0,1,0,0,1,1,28,2,1,0,0,0,0,0,3,41,3,2,1,2,3,2014,3,4,1400,0,NA,150000,0,NA,3,Female,28,3,None,Bachelor's Degree,"25,000 to 49,999",Full-time (30 or more hours per week),Live with family member(s) in their residence,Region 3: South,Caucasian / White,No
0.041887645,6,3,0,1,0,0,1,0,0,1,1,54,1,1,0,0,0,0,0,1,44,3,1,2,2,4,2018,1,4,NA,1,7,75000,0,NA,3,Male,56,3,1,Bachelor's Degree,"50,000 to 74,999",Full-time (30 or more hours per week),Own,Region 3: South,Other,Yes
-0.121493301,7,1,0,1,0,0,1,0,0,1,0,30,2,1,0,0,0,0,0,3,15,2,2,1,2,1,2014,0,5,600,0,NA,3000,0,NA,1,Female,30,1,None,"Some College, University, Technical School or Further Education","25,000 to 49,999",Full-time (30 or more hours per week),Rent,Region 2: Midwest,Caucasian / White,No
-0.289497185,4,3,2,1,0,1,0,1,0,1,0,60,2,1,0,0,0,0,0,3,5,4,2,1,4,1,2009,NA,1,1500,0,NA,55000,0,NA,3,Female,60,2,2,"Some College, University, Technical School or Further Education","15,000 to 24,999",Retired,Rent,Region 4: West,Caucasian / White,No
0.356195034,12,4,2,2,0,1,0,1,0,1,0,38,1,1,0,0,0,0,0,1,5,4,1,2,3,1,2009,NA,3,1800,0,NA,5000,0,NA,1,Male,39,4,None,Secondary (high school) Education,"50,000 to 74,999",Full-time (30 or more hours per week),Own,Region 4: West,Caucasian / White,Yes
-0.462501041,2,1,0,0,0,0,1,0,0,0,1,41,2,1,0,0,0,0,0,3,10,3,2,1,7,1,2017,1,5,NA,1,3,NA,1,2,2,Female,41,1,None,"Some College, University, Technical School or Further Education","25,000 to 49,999",Full-time (30 or more hours per week),Rent,Region 3: South,Native Hawaiian / Pacific Islander,No
-0.289497185,6,1,0,0,1,0,1,0,1,0,0,75,2,1,0,0,0,0,0,3,36,2,2,1,2,3,1984,NA,1,500,0,NA,45000,0,NA,2,Female,75,2,None,Master's Degree,"25,000 to 49,999",Retired,Rent,Region 2: Midwest,Caucasian / White,No
0.356195034,8,1,0,0,0,0,1,0,0,0,1,58,2,1,0,0,0,0,0,3,5,4,2,1,5,2,2003,NA,1,500,0,NA,19000,0,NA,1,Female,58,1,None,Bachelor's Degree,"15,000 to 24,999",Self-employed,Rent,Region 4: West,Caucasian / White,No
-0.825116057,2,1,0,1,0,0,1,0,0,1,0,63,1,1,0,0,0,0,0,1,5,4,1,2,5,2,2016,1,2,500,0,NA,60000,0,NA,3,Female,63,1,None,Bachelor's Degree,"50,000 to 74,999",Full-time (30 or more hours per week),Own,Region 4: West,Caucasian / White,Yes
0.356195034,10,5,2,2,0,1,0,1,0,1,1,40,2,1,0,0,0,0,0,3,36,2,2,1,2,3,2017,1,3,800,0,NA,57000,0,NA,3,Female,40,3,1,Master's Degree,"25,000 to 49,999",Part-time,Rent,Region 2: Midwest,Caucasian / White,No
0.041887645,7,1,0,0,1,0,1,0,1,0,0,71,2,0,1,0,0,0,0,2,4,3,1,2,2,3,1984,NA,2,750,0,NA,64890,0,NA,3,Female,72,1,None,Bachelor's Degree,"50,000 to 74,999",Full-time (30 or more hours per week),Own,Region 3: South,African American / Black,No
-1.015691666,1,2,0,0,1,0,1,0,1,0,1,67,1,1,0,0,0,0,0,1,5,4,3,1,2,3,1996,NA,2,NA,1,3,NA,1,5,3,Male,67,2,None,Secondary (high school) Education,"150,000 to 199,999",Retired,Own,Region 4: West,Caucasian / White,Yes
1.221937109,15,2,0,2,0,0,1,0,0,1,0,55,1,0,1,0,0,0,0,1,10,3,1,2,6,2,2006,NA,3,1000,0,NA,35000,0,NA,2,Female,67,1,None,"Some College, University, Technical School or Further Education","25,000 to 49,999",Full-time (30 or more hours per week),Own,Region 3: South,African American / Black,Yes
0.041887645,6,6,0,5,1,0,1,0,1,1,0,70,2,1,0,0,0,0,0,3,11,3,3,1,2,3,2013,NA,1,NA,1,3,30000,0,NA,2,Female,70,5 or more,1,Secondary (high school) Education,"15,000 to 24,999",Retired,Live with family member(s) in their residence,Region 3: South,Caucasian / White,No
-1.01558289,4,3,0,0,0,0,1,0,0,0,1,42,1,1,0,0,0,0,0,1,6,4,1,2,2,4,1994,NA,2,1400,0,NA,75000,0,NA,3,Female,42,4,None,Master's Degree,"100,000 to 149,999",Full-time (30 or more hours per week),Own,Region 4: West,Caucasian / White,Yes
0.356195034,8,1,0,1,0,0,1,0,0,1,0,45,1,1,0,0,0,0,0,1,24,2,1,2,5,1,2015,2,3,1000,0,NA,35000,0,NA,2,Female,45,1,None,Bachelor's Degree,"25,000 to 49,999",Part-time,Own,Region 2: Midwest,Other,Yes
-0.64090161,2,1,0,0,0,0,1,0,0,0,1,59,2,0,1,0,0,0,0,2,6,4,2,1,2,2,2000,NA,1,600,0,NA,15000,0,NA,1,Male,61,1,None,Associate's Degree,"15,000 to 24,999",Part-time,Rent,Region 4: West,Caucasian / White,No
-0.462501041,5,2,0,0,0,0,1,0,0,0,1,58,2,0,1,0,0,0,0,2,44,3,1,2,2,3,2017,3,2,NA,1,4,NA,1,4,3,Female,58,2,None,"Some College, University, Technical School or Further Education","100,000 to 149,999",Retired,Own,Region 3: South,African American / Black,No
-0.289497185,5,1,0,0,0,0,1,0,0,0,1,40,2,0,1,0,0,0,0,2,47,3,2,1,4,1,2015,0,4,800,0,NA,NA,1,1,1,Female,40,1,None,Secondary (high school) Education,"25,000 to 49,999",Part-time,Rent,Region 3: South,African American / Black,No
-0.64090161,4,2,0,0,0,0,1,0,0,0,1,51,2,1,0,0,1,0,0,3,12,4,2,1,5,1,2018,2,5,1000,0,NA,NA,1,1,1,Male,51,2,None,Secondary (high school) Education,"Less than 15,000",Disabled,Rent,Region 4: West,Asian / Asian American,No
-0.64090161,3,1,0,1,0,0,1,0,0,1,0,57,2,1,0,0,0,0,0,3,21,3,2,1,7,2,2014,2,5,NA,1,6,1000,0,NA,1,Female,57,1,None,Bachelor's Degree,"Less than 15,000",Retired,Rent,Region 3: South,Caucasian / White,No
-0.289497185,7,5,2,3,0,1,0,1,0,1,0,33,2,1,0,0,0,0,0,3,23,2,1,2,2,4,2018,3,2,985,0,NA,56000,0,NA,3,Female,33,5 or more,2,Bachelor's Degree,"25,000 to 49,999",Stay-at-Home Parent,Rent,Region 2: Midwest,Caucasian / White,No
1.756259837,20,1,0,0,0,0,1,0,0,0,1,64,2,1,0,0,0,0,0,3,25,3,2,1,2,3,2017,2,1,300,0,NA,24000,0,NA,2,Male,64,1,None,"Some College, University, Technical School or Further Education","15,000 to 24,999",Retired,Rent,Region 3: South,Caucasian / White,No
0.801368055,13,1,0,0,1,0,1,0,1,0,0,70,2,1,0,0,0,0,0,3,48,4,2,1,7,2,2017,2,4,846,0,NA,28000,0,NA,2,Female,70,1,None,"Some College, University, Technical School or Further Education","15,000 to 24,999",Retired,Rent,Region 4: West,Caucasian / White,No
1.357876406,17,1,0,0,0,0,1,0,0,0,1,62,2,1,0,0,0,0,0,3,19,3,2,1,5,2,2010,NA,4,341,0,NA,8712,0,NA,1,Female,62,1,None,"Some College, University, Technical School or Further Education","15,000 to 24,999",Part-time,Rent,Region 3: South,Caucasian / White,No
-0.289497185,5,2,0,2,0,0,1,0,0,1,0,64,1,1,0,0,0,0,0,1,10,3,1,2,2,2,1989,NA,2,NA,1,3,NA,1,2,2,Female,64,3,None,Bachelor's Degree,"25,000 to 49,999",Retired,Own,Region 3: South,DO NOT USE,Yes
0.201003786,8,2,0,0,1,0,1,0,1,0,1,68,2,1,0,0,0,0,0,3,6,4,2,1,7,1,2016,1,5,310,0,NA,13600,0,NA,1,Female,68,2,None,Secondary (high school) Education,"Less than 15,000",Retired,Rent,Region 4: West,Caucasian / White,No
0.507784187,13,6,1,3,0,1,0,1,0,1,1,26,2,1,0,0,0,0,0,3,44,3,2,1,1,4,2005,NA,3,800,0,NA,25000,0,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.64090161,3,1,0,0,1,0,1,0,1,0,0,58,2,1,0,0,0,0,0,3,50,2,2,1,5,2,2018,2,3,139,0,NA,11000,0,NA,1,Female,58,1,None,"Some College, University, Technical School or Further Education","Less than 15,000",Disabled,Rent,Region 2: Midwest,Caucasian / White,No
-0.825116057,4,1,0,1,0,0,1,0,0,1,0,38,2,0,1,0,0,0,0,2,25,3,2,1,7,2,2006,NA,2,NA,1,7,NA,1,2,2,Female,39,1,None,Master's Degree,"25,000 to 49,999",Full-time (30 or more hours per week),Rent,Region 3: South,African American / Black,No
0.04188765,7,1,0,0,1,0,1,0,1,0,0,82,2,0,0,0,0,0,1,3,5,4,2,1,1,1,1998,NA,3,1000,0,NA,25000,0,NA,2,Female,82,1,None,Secondary (high school) Education,"15,000 to 24,999",Retired,Rent,Region 4: West,Caucasian / White,No
-0.462501041,4,1,0,0,1,0,1,0,1,0,0,70,2,0,1,0,0,0,0,2,10,3,1,2,2,3,1992,NA,2,1000,0,NA,8000,0,NA,1,Female,70,1,None,"Some College, University, Technical School or Further Education","15,000 to 24,999",Retired,Own,Region 3: South,African American / Black,No
0.356195034,11,1,0,0,1,0,1,0,1,0,0,66,2,1,0,0,1,0,0,3,28,2,2,1,7,2,2017,1,2,1400,0,NA,20000,0,NA,1,Female,66,1,None,Bachelor's Degree,"15,000 to 24,999",Retired,Rent,Region 2: Midwest,Asian / Asian American,No
-0.289497185,4,2,0,0,0,0,1,0,0,0,1,55,2,0,1,0,0,0,0,2,28,2,1,2,2,3,2001,NA,3,1200,0,NA,140000,0,NA,3,Male,56,2,None,"Some College, University, Technical School or Further Education","100,000 to 149,999",Full-time (30 or more hours per week),Own,Region 2: Midwest,African American / Black,No
-0.289497185,5,2,0,0,2,0,1,0,1,0,0,60,2,1,0,0,0,0,0,3,3,4,1,2,2,3,2008,NA,3,NA,1,4,40000,0,NA,2,Female,60,2,None,Bachelor's Degree,"25,000 to 49,999",Retired,Live with family member(s) in their residence,Region 4: West,Caucasian / White,No
-0.289497185,5,1,0,0,0,0,1,0,0,0,1,62,2,1,0,0,0,0,0,3,5,4,2,1,5,1,1978,NA,2,1400,0,NA,15000,0,NA,1,Male,62,1,None,Associate's Degree,"15,000 to 24,999",Full-time (30 or more hours per week),Rent,Region 4: West,Caucasian / White,No
-0.289497185,5,2,0,0,2,0,1,0,1,0,0,81,2,0,1,0,0,0,0,2,44,3,1,2,2,4,2007,NA,4,950,0,NA,12000,0,NA,1,Male,82,2,None,Master's Degree,"150,000 to 199,999",Retired,Own,Region 3: South,African American / Black,No
1.756259837,20,6,4,1,0,1,0,1,0,1,1,30,1,1,0,0,0,0,0,1,50,2,2,1,8,3,2017,3,5,950,0,NA,15016,0,NA,1,Female,31,5 or more,4,Secondary (high school) Education,"Less than 15,000",Stay-at-Home Parent,Rent,Region 2: Midwest,Other,Yes
-0.462501041,4,5,2,2,1,1,0,1,1,1,0,72,2,1,0,0,0,0,0,3,35,2,2,1,6,3,2018,3,5,1500,0,NA,NA,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
